,word,allMoviesCount,%used,actionCount,scifiCount,horrorCount,comedyCount,dramaCount,fantasyCount,thrillerCount,actionRelativeUsage,scifiRelativeUsage,horrorRelativeUsage,comedyRelativeUsage,dramaRelativeUsage,fantasyRelativeUsage,thrillerRelativeUsage
795,bullet time,87,0.04014766958929396,71.0,39.0,12.0,21.0,13.0,17.0,41.0,2.258097902097902,1.8151836734693878,0.787128712871287,0.494860103626943,0.29414925373134326,0.78102699919076,1.077849710982659
796,taxi driver,87,0.04014766958929396,30.0,17.0,4.0,33.0,25.0,14.0,37.0,1.0495384615384615,0.9682932452163221,0.33974358974358976,1.181763779527559,0.8422222222222221,0.8678777049831249,1.3680975609756096
797,damsel in distress,87,0.04014766958929396,61.0,20.0,10.0,16.0,16.0,21.0,40.0,2.255512195121951,0.9932993835432861,0.7614942528735631,0.4331428571428571,0.4331428571428571,1.16604427847426,1.2633333333333334
798,space travel,87,0.04014766958929396,60.0,85.0,5.0,9.0,12.0,21.0,18.0,1.8192,5.538637362637362,0.3231707317073171,0.20364179104477614,0.2756363636363636,1.0056360708534622,0.426375
799,death of child,87,0.04014766958929396,34.0,17.0,28.0,4.0,37.0,10.0,59.0,0.997625806451613,0.8050345003833376,2.304347826086956,0.09833513513513513,1.107078947368421,0.5056270747307909,2.0640923076923077
800,depression,86,0.03968620212275035,6.0,6.0,7.0,38.0,58.0,13.0,15.0,0.19918248175182482,0.35671773481992464,0.681985294117647,1.6459428571428572,3.1033411764705883,0.9050724637681159,0.53296875
801,upskirt,86,0.03968620212275035,22.0,7.0,8.0,40.0,28.0,7.0,25.0,0.8700521739130435,0.4385798816568047,0.821705426356589,1.8754639175257732,1.1682935779816515,0.4873467112597547,1.0151785714285715
802,engineer,86,0.03968620212275035,56.0,53.0,7.0,8.0,30.0,15.0,33.0,1.7444383561643837,2.8972343093148463,0.4756410256410256,0.1875463917525773,0.7932558139534884,0.7259939548942107,0.8880710059171597
803,drug addict,86,0.03968620212275035,27.0,15.0,10.0,15.0,43.0,4.0,46.0,0.9232781954887218,0.842591890867753,0.8833333333333332,0.47048275862068967,1.6714871794871795,0.2320698625046451,1.835157894736842
804,secretary,86,0.03968620212275035,38.0,19.0,4.0,28.0,27.0,13.0,39.0,1.3294153846153847,1.0386311674902278,0.3231707317073171,0.9096000000000001,0.8708936170212765,0.7590930341280974,1.3749767441860465
805,severed finger,86,0.03968620212275035,32.0,16.0,24.0,23.0,28.0,9.0,48.0,0.9833513513513512,0.7946395068346288,2.0384615384615383,0.6662675159235668,0.8377894736842105,0.47635392829900836,1.6538181818181819
806,blood on camera lens,86,0.03968620212275035,55.0,26.0,28.0,10.0,19.0,10.0,44.0,1.8258394160583942,1.2757314974182443,2.2621951219512195,0.2498901098901099,0.4994913294797688,0.4972925625099538,1.3521081081081079
807,teleportation,86,0.03968620212275035,55.0,61.0,6.0,14.0,12.0,35.0,19.0,1.7016326530612247,3.5237471748110045,0.40561224489795916,0.33868085106382984,0.2872421052631579,1.8968584569990454,0.4721967213114754
808,alcoholic,86,0.03968620212275035,35.0,15.0,7.0,22.0,37.0,13.0,38.0,1.205909090909091,0.8037883169462118,0.5796874999999999,0.6900413793103448,1.2944307692307693,0.7640222096743836,1.3397209302325581
809,american,86,0.03968620212275035,30.0,8.0,10.0,20.0,40.0,10.0,33.0,1.1276033057851238,0.4556674095135634,0.9397163120567376,0.694351145038168,1.638918918918919,0.6418953643745503,1.2718983050847459
810,flatulence,86,0.03968620212275035,13.0,15.0,5.0,65.0,15.0,20.0,7.0,0.4655433070866142,0.9774065934065933,0.49074074074074076,3.9415999999999998,0.54576,1.5084541062801933,0.23936842105263162
811,death of husband,86,0.03968620212275035,30.0,15.0,18.0,15.0,30.0,18.0,36.0,1.0336363636363637,0.8311280556178515,1.65625,0.4640816326530613,1.0336363636363637,1.131340579710145,1.2994285714285714
812,syringe,86,0.03968620212275035,41.0,27.0,27.0,9.0,23.0,9.0,51.0,1.2771780821917809,1.374478021978022,2.2359375,0.22995505617977527,0.6378292682926828,0.45762090864680016,1.7055
813,flood,86,0.03968620212275035,57.0,34.0,11.0,15.0,18.0,19.0,38.0,1.9202666666666666,1.7527333426067604,0.8052486187845304,0.3854237288135593,0.47048275862068967,0.9940102203233644,1.1222337662337663
814,weapons fire,86,0.03968620212275035,78.0,81.0,6.0,10.0,4.0,21.0,22.0,2.4635,4.67907411737199,0.3680555555555555,0.21452830188679248,0.08344954128440366,0.945598096474151,0.50028
815,end of the world,85,0.03922473465620674,57.0,64.0,21.0,17.0,12.0,24.0,24.0,1.6002222222222222,3.363119461183977,1.4053030303030303,0.3827524752475248,0.26365217391304346,1.1139353400222964,0.5597538461538462
816,shot in the neck,85,0.03922473465620674,45.0,9.0,12.0,10.0,31.0,6.0,52.0,1.7054999999999998,0.4699070160608622,1.0392156862745097,0.2934193548387097,1.0521492537313433,0.34153677878042116,2.0928849557522122
817,crucifix,85,0.03922473465620674,30.0,9.0,31.0,11.0,29.0,18.0,34.0,1.0336363636363637,0.4791208791208791,3.1354961832061066,0.33131125827814567,0.9916691729323309,1.131340579710145,1.2080625
818,terrorist plot,85,0.03922473465620674,80.0,21.0,0.0,9.0,9.0,4.0,65.0,3.368888888888889,1.024228466144634,0.0,0.2286703910614525,0.2286703910614525,0.19675488342785127,2.4034146341463414
819,trust,85,0.03922473465620674,29.0,15.0,7.0,25.0,40.0,12.0,33.0,0.9991818181818183,0.8368207135330423,0.6022727272727273,0.8360294117647058,1.5034710743801654,0.7289174204843887,1.17253125
820,kicked in the crotch,85,0.03922473465620674,57.0,23.0,5.0,33.0,9.0,8.0,47.0,2.0738879999999997,1.1782154951966275,0.37429378531073443,1.0072751677852347,0.2366011560693642,0.41612527069798433,1.5833777777777776
821,world domination,85,0.03922473465620674,78.0,54.0,9.0,14.0,3.0,34.0,25.0,2.552115107913669,2.698361760938448,0.5733173076923077,0.31365517241379315,0.06375700934579438,1.6815553971648058,0.5921875
822,camera shot of feet,84,0.03876326718966313,31.0,21.0,19.0,20.0,28.0,13.0,37.0,1.0216521739130435,1.155717255717256,1.6783333333333332,0.6104697986577181,0.9031489361702129,0.7542270531400966,1.2748181818181819
823,single parent,84,0.03876326718966313,32.0,26.0,11.0,28.0,33.0,18.0,22.0,1.0546086956521739,1.4706349206349207,0.9166666666666666,0.8967887323943663,1.0955036496350363,1.071796338672769,0.6760540540540539
824,male frontal nudity,84,0.03876326718966313,6.0,8.0,12.0,38.0,40.0,5.0,20.0,0.22185365853658537,0.5385160294251203,1.358974358974359,1.8991648351648351,2.0440449438202246,0.3649485741000468,0.8344954128440367
825,u.s. army,84,0.03876326718966313,50.0,40.0,6.0,12.0,27.0,11.0,29.0,1.8192,2.4133496133496135,0.4704142011834319,0.3348220858895705,0.8297027027027025,0.6070607988688582,0.9033698630136987
826,child abuse,84,0.03876326718966313,12.0,7.0,17.0,17.0,45.0,15.0,29.0,0.41981538461538465,0.42233618233618236,1.8019999999999998,0.6185280000000001,2.109896907216495,1.0689832249229716,1.1671858407079647
827,heist,84,0.03876326718966313,49.0,8.0,0.0,23.0,28.0,5.0,59.0,1.81180487804878,0.3973197534173144,0.0,0.7020402684563758,0.8843333333333334,0.2709797795712922,2.3746194690265487
828,pain,84,0.03876326718966313,17.0,11.0,13.0,18.0,51.0,9.0,27.0,0.5993488372093024,0.6636711436711438,1.295112781954887,0.6395625,2.4415578947368424,0.5945731513805141,1.0318991596638656
829,hairy chest,84,0.03876326718966313,22.0,14.0,9.0,31.0,34.0,11.0,27.0,0.7940952380952381,0.8509758897818599,0.8579136690647481,1.205025641025641,1.356421052631579,0.7267005183539618,1.0148429752066115
830,u.s. president,84,0.03876326718966313,52.0,33.0,3.0,21.0,24.0,6.0,36.0,1.9227317073170729,1.892864881597276,0.2311046511627907,0.6201818181818182,0.7228609271523179,0.3213275019295086,1.1778992805755395
831,ex boyfriend ex girlfriend relationship,83,0.03830179972311952,21.0,13.0,9.0,47.0,20.0,7.0,20.0,0.823344827586207,0.8539170506912442,0.9316406249999999,2.375066666666666,0.7774358974358976,0.4873467112597547,0.7774358974358976
832,witness,83,0.03830179972311952,24.0,3.0,10.0,16.0,42.0,8.0,55.0,0.8145671641791045,0.1576462247429989,0.8952702702702703,0.5124507042253521,1.646689655172414,0.4827053140096618,2.428543689320388
833,cgi animation,83,0.03830179972311952,25.0,19.0,0.0,79.0,6.0,57.0,2.0,0.6975460122699386,0.9157162364262955,0.0,3.296256880733945,0.14993406593406594,3.9381015599070697,0.048903225806451615
834,female agent,83,0.03830179972311952,67.0,25.0,2.0,19.0,14.0,5.0,49.0,2.6729473684210525,1.3052972668357283,0.14804469273743015,0.5334074074074074,0.3812694610778443,0.25712285902503296,1.6882727272727271
835,burned to death,83,0.03830179972311952,51.0,29.0,28.0,10.0,13.0,24.0,35.0,1.6686906474820145,1.4671216981775987,2.2901234567901234,0.25266666666666665,0.33403389830508473,1.3085385018334206,1.026967741935484
836,museum,83,0.03830179972311952,39.0,28.0,8.0,26.0,17.0,20.0,31.0,1.3644,1.6174577195853792,0.6583850931677018,0.8269090909090909,0.5086578947368421,1.2148623674739811,1.0216521739130435
837,stripper,83,0.03830179972311952,35.0,16.0,4.0,37.0,27.0,8.0,38.0,1.2244615384615385,0.8746367726233498,0.3291925465838509,1.31465625,0.8898260869565217,0.4611834210283393,1.3608188976377953
838,directorial debut,83,0.03830179972311952,28.0,20.0,18.0,26.0,36.0,12.0,38.0,0.84896,1.0310196132980944,1.4906249999999999,0.7779473684210526,1.1530140845070422,0.6542692509167103,1.234457142857143
839,dinner,83,0.03830179972311952,10.0,13.0,6.0,42.0,39.0,18.0,13.0,0.347175572519084,0.8272321428571429,0.5888888888888889,1.9294545454545455,1.7389411764705882,1.324496288441145,0.46190624999999996
840,shot in the stomach,83,0.03830179972311952,51.0,11.0,7.0,5.0,33.0,8.0,51.0,2.016939130434783,0.5780361573909961,0.5833333333333334,0.14124223602484473,1.1284511278195488,0.4582645386167675,2.016939130434783
841,government agent,83,0.03830179972311952,67.0,42.0,5.0,12.0,21.0,7.0,49.0,2.240558823529412,2.124796942188247,0.33459595959595956,0.28573821989528797,0.5247692307692308,0.32324016563146996,1.447090909090909
842,loss of wife,82,0.03784033225657591,29.0,23.0,17.0,20.0,35.0,13.0,30.0,0.9557391304347826,1.300946275946276,1.5016666666666665,0.6187755102040817,1.205909090909091,0.7640222096743836,0.995912408759124
843,levitation,82,0.03784033225657591,34.0,35.0,24.0,18.0,9.0,34.0,21.0,1.09668085106383,2.036263736263736,2.1059602649006623,0.5214267515923567,0.24657831325301205,2.182444238873471,0.6201818181818182
844,prison guard,82,0.03784033225657591,48.0,24.0,3.0,20.0,26.0,7.0,43.0,1.774829268292683,1.3298048889885625,0.23660714285714285,0.6023841059602649,0.8155034482758621,0.38631141746200065,1.52784375
845,warehouse,82,0.03784033225657591,47.0,22.0,8.0,29.0,21.0,8.0,39.0,1.6831181102362203,1.1788895315211105,0.6385542168674698,0.9096000000000001,0.6242352941176471,0.43617950061114014,1.3138666666666665
846,gasoline,82,0.03784033225657591,40.0,17.0,19.0,17.0,20.0,6.0,52.0,1.388702290076336,0.8991294419865848,1.65625,0.5020519480519481,0.6023841059602649,0.3291172595520422,1.987361344537815
847,third part,82,0.03784033225657591,52.0,31.0,13.0,22.0,8.0,18.0,33.0,1.8919679999999999,1.7294294746349541,1.0503048780487805,0.6455225806451613,0.21528994082840236,1.0246103363412633,1.04225
848,phone booth,82,0.03784033225657591,26.0,9.0,10.0,21.0,31.0,7.0,43.0,0.9772561983471073,0.5311992355470616,0.9671532846715327,0.758,1.2154137931034483,0.4525362318840579,1.880423076923077
849,gift,82,0.03784033225657591,13.0,8.0,7.0,26.0,44.0,23.0,14.0,0.48462295081967205,0.5130743272475556,0.724609375,1.0848440366972476,2.199032967032967,1.8586309523809523,0.5262148760330578
850,road trip,82,0.03784033225657591,9.0,9.0,10.0,52.0,33.0,5.0,12.0,0.33828099173553716,0.6058305331032603,1.1041666666666665,3.032,1.5472577319587628,0.3620289855072463,0.46250847457627126
851,ex soldier,82,0.03784033225657591,60.0,26.0,7.0,7.0,24.0,8.0,52.0,2.2006451612903226,1.3403254972875225,0.5240112994350282,0.17986440677966103,0.6822,0.4113965744400527,1.7916363636363637
852,ocean,82,0.03784033225657591,46.0,20.0,6.0,18.0,24.0,26.0,29.0,1.7008780487804875,1.0932959657791872,0.4877300613496932,0.5421456953642384,0.7527724137931034,1.6455862977602107,0.9420857142857143
853,severed leg,82,0.03784033225657591,46.0,21.0,31.0,11.0,18.0,15.0,37.0,1.5729924812030076,1.082570593962999,2.7753378378378377,0.29778571428571426,0.508472049689441,0.8278101802757157,1.1850422535211267
854,gang,82,0.03784033225657591,41.0,19.0,7.0,17.0,30.0,10.0,40.0,1.516,1.0672830617658202,0.590764331210191,0.5259591836734695,1.0182089552238804,0.5877093920572182,1.4670967741935483
855,lesbian kiss,82,0.03784033225657591,23.0,7.0,9.0,37.0,33.0,4.0,32.0,0.8574098360655736,0.4131549609810479,0.8768382352941176,1.558111111111111,1.3400357142857142,0.2567581457498201,1.2879292035398229
856,cannon,82,0.03784033225657591,56.0,30.0,5.0,10.0,22.0,30.0,20.0,2.176820512820513,1.7087527856758626,0.3943452380952381,0.27901840490797547,0.6626225165562913,1.898753420492551,0.5945098039215686
857,loss of loved one,82,0.03784033225657591,38.0,28.0,18.0,7.0,29.0,17.0,32.0,1.3192671755725192,1.6174577195853792,1.5794701986754967,0.19651851851851854,0.9420857142857143,1.0122520976353928,1.0623065693430656
858,impersonation,82,0.03784033225657591,32.0,14.0,3.0,29.0,26.0,10.0,25.0,1.3601495327102802,0.9122461538461538,0.29227941176470584,1.1990181818181818,1.0464424778761061,0.7016065610605551,0.9973684210526316
859,graveyard,82,0.03784033225657591,19.0,13.0,18.0,17.0,35.0,21.0,30.0,0.644865671641791,0.7563265306122449,1.7666666666666666,0.5685,1.3489830508474578,1.4398880105401846,1.1092682926829267
860,stalking,81,0.0373788647900323,19.0,12.0,29.0,10.0,26.0,9.0,51.0,0.6307445255474452,0.6787545787545788,3.0255905511811023,0.31150684931506856,0.9096,0.5541259982253771,2.2090285714285716
861,bearded man,81,0.0373788647900323,55.0,42.0,11.0,13.0,10.0,26.0,29.0,1.909465648854962,2.375641025641026,0.8328571428571429,0.341757225433526,0.2584090909090909,1.4707427536231883,0.8400764331210192
862,undercover agent,81,0.0373788647900323,68.0,19.0,0.0,18.0,16.0,3.0,56.0,2.7612857142857146,0.9612176643232544,0.0,0.5053333333333334,0.4437073170731707,0.15340211250307048,2.053935483870968
863,flare,81,0.0373788647900323,55.0,33.0,18.0,6.0,14.0,11.0,42.0,2.017258064516129,1.8410055697726933,1.481366459627329,0.15773410404624277,0.3858909090909091,0.5926069703243617,1.3942773722627737
864,witch,81,0.0373788647900323,24.0,4.0,19.0,19.0,8.0,65.0,7.0,0.8946885245901639,0.22943816746633647,1.9822834645669292,0.6804094488188976,0.26365217391304346,7.262927178386115,0.2290359712230216
865,frame up,81,0.0373788647900323,42.0,12.0,6.0,20.0,22.0,11.0,53.0,1.5404516129032257,0.6346796061081775,0.49687499999999996,0.6230136986301371,0.6948333333333333,0.6423094904160823,2.133132743362832
866,flamethrower,81,0.0373788647900323,54.0,42.0,12.0,18.0,12.0,12.0,36.0,1.8605454545454545,2.375641025641026,0.9137931034482758,0.48728571428571427,0.31365517241379315,0.6241879060469765,1.09152
867,ice,81,0.0373788647900323,42.0,31.0,7.0,20.0,18.0,27.0,20.0,1.5529756097560976,1.8843037559455467,0.5870253164556961,0.6273103448275863,0.5568979591836736,1.7707939508506614,0.6273103448275863
868,ring,81,0.0373788647900323,27.0,14.0,10.0,18.0,32.0,20.0,23.0,1.0495384615384615,0.8771597633136095,0.9888059701492536,0.6497142857142857,1.2994285714285714,1.459794296400187,0.8644958677685949
869,gun fu,81,0.0373788647900323,75.0,37.0,13.0,15.0,9.0,15.0,46.0,2.526666666666667,1.7420059709077051,0.8743654822335025,0.34984615384615386,0.20364179104477614,0.6962095875139354,1.2756585365853657
870,hanging upside down,81,0.0373788647900323,49.0,30.0,18.0,20.0,10.0,20.0,25.0,1.81180487804878,1.7207862559975236,1.5487012987012987,0.598421052631579,0.2807407407407408,1.190884820747521,0.7734693877551021
871,court,81,0.0373788647900323,23.0,7.0,4.0,17.0,46.0,8.0,37.0,0.8790252100840337,0.42233618233618236,0.38405797101449274,0.6185280000000001,2.1792499999999997,0.5403417694138005,1.6026285714285715
872,unsubtitled foreign language,81,0.0373788647900323,37.0,12.0,8.0,25.0,20.0,5.0,40.0,1.5297818181818181,0.724004884004884,0.7625899280575539,0.9319672131147541,0.7162204724409449,0.31868748724229434,1.7001869158878504
873,internet,80,0.03691739732348869,30.0,20.0,4.0,33.0,23.0,5.0,28.0,1.207433628318584,1.3243991780577147,0.38129496402877694,1.3643999999999998,0.8716999999999999,0.32792480571308547,1.1073391304347828
874,crash landing,80,0.03691739732348869,59.0,65.0,7.0,10.0,10.0,17.0,22.0,2.0483358778625953,4.235428571428571,0.5068306010928961,0.25266666666666665,0.25266666666666665,0.8893775655524839,0.5955714285714285
875,death threat,80,0.03691739732348869,32.0,13.0,11.0,10.0,41.0,9.0,43.0,1.1459527559055118,0.7252446183953034,0.9847972972972974,0.30523489932885906,1.5802372881355935,0.5430434782608695,1.685896551724138
876,ambiguous ending,80,0.03691739732348869,20.0,25.0,15.0,7.0,38.0,10.0,42.0,0.6639416058394161,1.5426240426240425,1.3996478873239435,0.21224,1.4523025210084035,0.6156955535837523,1.661008695652174
877,sleeping,80,0.03691739732348869,11.0,14.0,13.0,30.0,35.0,12.0,25.0,0.3878139534883721,0.905006105006105,1.3562992125984252,1.2403636363636363,1.516,0.8485054347826088,0.9886956521739131
878,musician,80,0.03691739732348869,7.0,1.0,7.0,40.0,41.0,13.0,15.0,0.2721025641025641,0.06621995890288572,0.7927350427350427,2.165714285714286,2.2466024096385544,1.0599947773860818,0.6258715596330275
879,radio,80,0.03691739732348869,27.0,22.0,21.0,20.0,24.0,14.0,23.0,0.9902903225806451,1.3890791379163474,2.1403846153846153,0.694351145038168,0.8594645669291339,0.924891568814133,0.81721875
880,thunderstorm,80,0.03691739732348869,15.0,13.0,18.0,23.0,22.0,22.0,21.0,0.5732773109243698,0.8750885478158205,2.0560344827586206,0.9423783783783783,0.8933571428571428,1.777820910973085,0.8452035398230089
881,italian american,80,0.03691739732348869,19.0,6.0,3.0,20.0,40.0,3.0,32.0,0.8308846153846153,0.4176951253874331,0.33125,0.8831067961165049,2.1918072289156627,0.226268115942029,1.5992967032967031
882,resurrection,80,0.03691739732348869,52.0,39.0,10.0,9.0,15.0,40.0,22.0,1.751822222222222,2.1463320463320463,0.7485875706214689,0.22995505617977527,0.3966279069767442,2.462782214335009,0.6063999999999999
883,female removes her clothes,80,0.03691739732348869,7.0,6.0,7.0,45.0,27.0,3.0,21.0,0.29207339449541286,0.44427572427572426,0.8509174311926605,2.8825352112676055,1.3797303370786516,0.2402847248941901,1.0053473684210528
884,class differences,80,0.03691739732348869,30.0,19.0,5.0,26.0,26.0,6.0,32.0,1.196842105263158,1.2380483516483514,0.4766187050359712,1.0021016949152544,1.0021016949152544,0.39350976685570255,1.2994285714285714
885,open ended,79,0.03645592985694508,62.0,45.0,12.0,6.0,9.0,32.0,28.0,2.1361818181818184,2.4599159230031713,0.8736263736263735,0.14514893617021277,0.22125405405405407,1.7877974592950436,0.767132530120482
886,planet,79,0.03645592985694508,56.0,72.0,6.0,12.0,7.0,22.0,13.0,1.9294545454545458,5.055551345206518,0.43681318681318676,0.31009090909090914,0.17588950276243095,1.1994936266806355,0.3378514285714286
887,pistol whip,79,0.03645592985694508,55.0,17.0,4.0,16.0,20.0,5.0,53.0,2.175130434782609,0.9050061050061049,0.3192771084337349,0.4725194805194805,0.6064,0.27426438296003514,2.0602051282051286
888,cynicism,79,0.03645592985694508,26.0,18.0,6.0,25.0,41.0,12.0,37.0,0.8507050359712229,0.9973536667414218,0.5,0.8121428571428572,1.503774193548387,0.7098607558965615,1.31465625
889,apocalypse,79,0.03645592985694508,48.0,53.0,20.0,17.0,11.0,22.0,20.0,1.5266013986013987,3.128173275999363,1.5497076023391811,0.44434482758620697,0.2779333333333333,1.1782008404081983,0.5319298245614036
890,1960s,79,0.03645592985694508,18.0,10.0,7.0,20.0,49.0,6.0,23.0,0.7118608695652174,0.6621995890288573,0.736111111111111,0.8049557522123895,2.6529999999999996,0.4275932899691886,0.9509454545454544
891,tragic past,79,0.03645592985694508,55.0,30.0,13.0,9.0,25.0,14.0,41.0,1.8950000000000002,1.5563799258066773,0.989942528735632,0.22995505617977527,0.7018518518518518,0.7324285833961631,1.2771780821917809
892,railway station,79,0.03645592985694508,21.0,13.0,2.0,15.0,40.0,8.0,35.0,0.8452035398230089,0.8750885478158205,0.20075757575757577,0.5732773109243698,1.9353191489361705,0.5746491833448355,1.607878787878788
893,crime scene,79,0.03645592985694508,32.0,12.0,17.0,10.0,24.0,6.0,52.0,1.2027768595041322,0.693196165536591,1.65625,0.31804195804195806,0.846139534883721,0.3694173321502514,2.3415445544554454
894,spiral staircase,79,0.03645592985694508,38.0,23.0,11.0,11.0,24.0,16.0,39.0,1.393741935483871,1.347742904577437,0.9652317880794702,0.33131125827814567,0.7909565217391304,0.9918602342664284,1.4420487804878048
895,newspaper clipping,79,0.03645592985694508,30.0,21.0,20.0,10.0,21.0,8.0,37.0,1.1661538461538463,1.3575091575091576,2.0866141732283463,0.33197080291970804,0.758,0.5209050151183401,1.5297818181818181
896,convenience store,78,0.03599446239040148,30.0,21.0,7.0,31.0,26.0,7.0,34.0,1.082857142857143,1.267008547008547,0.62248322147651,1.127904,0.9096,0.42520182861589334,1.2674754098360657
897,brooklyn bridge,78,0.03599446239040148,41.0,20.0,4.0,24.0,25.0,16.0,27.0,1.60748275862069,1.1890591160664155,0.34640522875816987,0.8206917293233084,0.8613636363636364,1.0270325829992804,0.9445846153846154
898,sea,78,0.03599446239040148,43.0,19.0,4.0,12.0,25.0,29.0,25.0,1.7154736842105263,1.1214206083771299,0.34640522875816987,0.3763862068965517,0.8613636363636364,2.0505548007246377,0.8613636363636364
899,grenade launcher,78,0.03599446239040148,74.0,44.0,9.0,12.0,10.0,10.0,47.0,2.5496363636363637,2.212237145570479,0.6053299492385786,0.281319587628866,0.23204081632653062,0.46177166518781426,1.344377358490566
900,speech,78,0.03599446239040148,26.0,20.0,5.0,27.0,31.0,9.0,24.0,1.0193793103448276,1.335254909025401,0.48357664233576636,1.067791304347826,1.2701621621621622,0.6124550506701537,0.9250169491525425
901,laptop computer,78,0.03599446239040148,32.0,16.0,11.0,23.0,21.0,9.0,45.0,1.164288,0.9242615540487881,0.9982876712328766,0.7806268656716416,0.7022647058823529,0.5503819036427732,1.8273214285714285
902,school bus,78,0.03599446239040148,34.0,24.0,10.0,25.0,19.0,11.0,28.0,1.3216410256410258,1.539222981742667,0.9397163120567376,0.9023809523809524,0.6546363636363637,0.7111283643892339,1.0353170731707317
903,blindness,78,0.03599446239040148,34.0,22.0,7.0,19.0,32.0,12.0,28.0,1.2886,1.3575091575091576,0.6309523809523809,0.6400888888888888,1.1929180327868851,0.7648499693815065,1.0106666666666668
904,based on tv series,78,0.03599446239040148,46.0,31.0,4.0,35.0,7.0,10.0,27.0,1.835157894736842,1.957338785245762,0.33974358974358976,1.2734400000000001,0.20807843137254903,0.6033816425120773,0.9232781954887218
905,shaving,78,0.03599446239040148,20.0,17.0,9.0,23.0,32.0,10.0,29.0,0.758,1.1257393013490573,0.9103053435114503,0.894051282051282,1.3475555555555554,0.6962095875139354,1.1882162162162162
906,hotel room,78,0.03599446239040148,34.0,13.0,5.0,30.0,28.0,1.0,33.0,1.4057454545454546,0.8082878953107961,0.4766187050359712,1.196842105263158,1.097793103448276,0.06329178068308502,1.3521081081081079
907,public nudity,78,0.03599446239040148,15.0,9.0,7.0,42.0,23.0,8.0,14.0,0.6623300970873787,0.6725274725274725,0.8355855855855855,2.5133684210526317,1.1010947368421053,0.6582345191040844,0.6122307692307692
908,exploding truck,78,0.03599446239040148,63.0,34.0,9.0,11.0,10.0,8.0,34.0,2.703056603773585,2.0513471713471714,0.7453124999999999,0.31663291139240507,0.2860377358490566,0.44972544783508867,1.1454222222222221
909,computer cracker,78,0.03599446239040148,61.0,37.0,3.0,18.0,8.0,3.0,45.0,2.433578947368421,2.1838190794712533,0.2311046511627907,0.5214267515923567,0.21786826347305388,0.15786147623862487,1.5743076923076924
910,bar fight,78,0.03599446239040148,53.0,22.0,5.0,27.0,14.0,10.0,28.0,2.274,1.307965027673057,0.4301948051948052,0.9302727272727273,0.4391172413793104,0.6074311837369906,0.9720916030534352
911,fainting,78,0.03599446239040148,20.0,14.0,5.0,32.0,27.0,19.0,18.0,0.7909565217391306,0.9424030514939605,0.5096153846153846,1.4129708737864077,1.1369999999999998,1.4824462768615694,0.6996923076923077
912,flower,77,0.03553299492385787,17.0,18.0,6.0,21.0,35.0,25.0,19.0,0.6235161290322581,1.191959260251943,0.5888888888888889,0.7958999999999999,1.5016981132075473,1.9505872063968015,0.708295081967213
913,sex in bed,77,0.03553299492385787,12.0,8.0,6.0,29.0,39.0,7.0,28.0,0.4664615384615385,0.5385160294251203,0.646341463414634,1.31892,1.9707999999999999,0.519303872653837,1.260831683168317
914,body count,77,0.03553299492385787,27.0,11.0,48.0,7.0,7.0,5.0,34.0,1.096392857142857,0.6999656593406594,6.989010989010988,0.24118181818181822,0.24118181818181822,0.3377136058836253,1.4726857142857144
915,ex convict,77,0.03553299492385787,33.0,12.0,4.0,16.0,33.0,1.0,42.0,1.3896666666666664,0.757679529772553,0.3868613138686131,0.582144,1.3896666666666664,0.06464803312629398,1.9294545454545455
916,cigarette lighter,77,0.03553299492385787,29.0,13.0,14.0,18.0,28.0,7.0,38.0,1.1177288135593222,0.7901918976545842,1.394736842105263,0.6346046511627907,1.0701176470588236,0.4525362318840579,1.5855412844036696
917,hanging,77,0.03553299492385787,23.0,7.0,12.0,13.0,33.0,14.0,25.0,1.0058076923076922,0.4751282051282052,1.3826086956521737,0.5186315789473684,1.5966382978723404,1.1213287161728869,1.1147058823529412
918,telescope,77,0.03553299492385787,32.0,26.0,8.0,16.0,36.0,18.0,33.0,1.0623065693430656,1.4809190809190809,0.6583850931677018,0.47560784313725485,1.2310375939849625,1.0788943276706018,1.1035588235294116
919,cross,77,0.03553299492385787,16.0,15.0,19.0,14.0,44.0,10.0,29.0,0.5554809160305344,0.9255744255744256,1.9667968749999998,0.47873684210526324,1.9428349514563106,0.6606368348672379,1.1177288135593222
920,loyalty,77,0.03553299492385787,24.0,14.0,1.0,20.0,38.0,21.0,19.0,0.9659469026548673,0.9270794246404003,0.09742647058823528,0.7774358974358976,1.7456969696969697,1.6384932533733134,0.7323050847457627
921,remote control,77,0.03553299492385787,23.0,15.0,5.0,33.0,33.0,13.0,28.0,0.8236535433070866,0.9050061050061051,0.45689655172413784,1.2827692307692309,1.2827692307692309,0.8588278853274093,1.0438032786885245
922,gym,77,0.03553299492385787,23.0,16.0,7.0,29.0,36.0,5.0,26.0,0.8790252100840337,1.0342926914355486,0.687037037037037,1.1671858407079647,1.5446037735849056,0.33031841743361895,1.0193793103448276
923,bilingualism,77,0.03553299492385787,58.0,28.0,5.0,6.0,26.0,11.0,42.0,2.2354576271186444,1.5409563409563412,0.3874269005847953,0.16051764705882354,0.7883199999999999,0.6033816425120773,1.4254925373134328
924,band,77,0.03553299492385787,6.0,11.0,6.0,45.0,33.0,10.0,10.0,0.23728695652173915,0.8145054945054946,0.6913043478260869,2.692894736842105,1.7055,0.8153805979892936,0.40972972972972976
